course_id,course_name,account_id,term_id,term_name,total_students,active_students,students_with_grades,grade_coverage,grade_mean,grade_std,grade_min,grade_max,grade_median,failing_count,passing_count,failure_rate,students_with_activity,activity_coverage,total_page_views,total_participations,avg_page_views,avg_participations,median_page_views,median_participations,avg_page_views_level,avg_participations_level,avg_on_time_rate,avg_late_rate,avg_missing_rate,total_on_time,total_late,total_missing,assignment_count,graded_assignment_count,avg_assignment_median,avg_assignment_missing_rate,assignments_with_high_missing,students_active_last_7_days,students_active_last_30_days,avg_days_since_last_login,total_activity_days,avg_daily_views,avg_daily_participations,peak_activity_day,activity_engagement_score,tardiness_score,recency_score,grade_quality_score,activity_prediction_score,analysis_timestamp,api_errors,campus
87433,SEM DE INV E INT (EV DE CICLO)-T17,179,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,385,8,77.0,1.6,23.0,2.0,2.0,2.25,0.7,0.0,0.3,7,0,2,3,0,0.0,0.1333333333333333,0,0,4,25.6,20,16.15,0.3,2025-09-30,64.26666666666667,100.0,100.0,0.0,14.8,2025-12-26T16:40:15.298865,[],Temuco
85110,PSICODIAG. INFANTO JUVENIL-S11,231,336,Segundo Semestre - 2025-Periodo Completo,39,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,74.35897435897436,785,0,20.128205128205128,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.8,57,15.719298245614034,0.0,2025-12-12,48.35042735042735,0.0,100.0,0.0,14.8,2025-12-26T16:45:39.358809,[],San Miguel
81600,INTERVENCIÓN INTEGRADA II -T09,179,336,Segundo Semestre - 2025-Periodo Completo,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,100.0,113,8,16.142857142857142,1.1428571428571428,17.0,1.0,2.142857142857143,2.3333333333333335,0.5,0.0,0.5,7,0,7,2,0,0.0,0.4166666666666667,1,0,4,29.166666666666668,22,12.318181818181818,0.3181818181818182,2025-11-07,63.10873015873016,100.0,100.0,0.0,14.7,2025-12-26T16:39:48.162808,[],Temuco
81607,TALL. INT. INTERV. II-T11,179,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,395,14,79.0,2.8,31.0,3.0,2.0,2.0,0.8,0.0,0.1999999999999999,12,0,3,3,3,0.0,0.2,0,0,3,28.0,33,11.424242424242424,0.4242424242424242,2025-09-22,62.28333333333333,100.0,100.0,0.0,14.7,2025-12-26T16:39:55.552648,[],Temuco
85120,TEORÍAS PSICOLÓGICAS IV-S03,231,336,Segundo Semestre - 2025-Periodo Completo,42,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30,71.42857142857143,1059,0,25.214285714285715,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,17.8,53,19.566037735849054,0.0,2025-12-12,47.71269841269841,0.0,100.0,0.0,14.7,2025-12-26T16:45:54.599180,[],San Miguel
81539,PATRIMONIO-T01,178,336,Segundo Semestre - 2025-Periodo Completo,42,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,69.04761904761905,907,0,21.595238095238095,0.0,4.5,0.0,2.0344827586206895,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.8,62,16.806451612903224,0.0,2025-12-13,47.06091954022988,0.0,100.0,0.0,14.6,2025-12-26T16:35:59.461153,[],Temuco
81564,INTERVENCIÓN INTEGRADA II -T15,179,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,141,5,28.2,1.0,29.0,1.0,2.0,2.25,0.8,0.0,0.2,4,0,1,1,0,0.0,0.2,0,0,4,62.8,26,7.346153846153846,0.1538461538461538,2025-11-08,61.82666666666666,100.0,100.0,0.0,14.6,2025-12-26T16:39:17.699371,[],Temuco
82805,PSIC DEL DES II: ADOLES Y ADUL-P07,247,336,Segundo Semestre - 2025-Periodo Completo,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36,69.23076923076923,710,0,13.653846153846152,0.0,7.0,0.0,2.0277777777777777,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,22.5,52,18.826923076923077,0.0,2025-07-16,46.51804368471035,0.0,100.0,0.0,14.5,2025-12-26T16:49:21.971193,[],Providencia
81559,CIUDAD Y PAISAJE II-T01,178,336,Segundo Semestre - 2025-Periodo Completo,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,67.64705882352942,748,0,22.0,0.0,6.5,0.0,2.0434782608695654,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,16.1,59,18.508474576271187,0.0,2025-12-14,46.721000284171645,0.0,100.0,0.0,14.5,2025-12-26T16:37:09.436324,[],Temuco
87435,SEM DE INV E INT (EV DE CICLO)-S15,229,336,Segundo Semestre - 2025-Periodo Completo,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,100.0,405,12,50.625,1.5,29.0,1.0,2.0,2.3333333333333335,0.4583333333333333,0.0,0.5416666666666666,11,0,13,3,0,0.0,0.5416666666666666,3,1,7,19.5,39,11.076923076923077,0.3076923076923077,2025-09-26,63.642361111111114,91.66666666666669,100.0,0.0,14.3,2025-12-26T16:43:46.601274,[],San Miguel
82782,INTERV PSICOED CONTEX ESC A S-P11,247,336,Segundo Semestre - 2025-Periodo Completo,54,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,64.81481481481481,802,0,14.851851851851851,0.0,6.0,0.0,2.0285714285714285,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,17.6,55,22.363636363636363,0.0,2025-07-16,45.1347442680776,0.0,100.0,0.0,14.3,2025-12-26T16:49:17.437464,[],Providencia
82828,PSICOLOGÍA JURÍDICA-P04,247,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30,65.21739130434783,812,0,17.652173913043477,0.0,9.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,21.2,40,28.65,0.0,2025-07-16,45.138164251207726,0.0,100.0,0.0,14.3,2025-12-26T16:49:28.814158,[],Providencia
85117,INTERVENCIÓN EN ORGANIZACIONES-S01,231,336,Segundo Semestre - 2025-Periodo Completo,41,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27,65.85365853658537,631,0,15.390243902439025,0.0,7.0,0.0,2.037037037037037,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,16.2,43,21.32558139534884,0.0,2025-12-12,45.6109806283248,0.0,100.0,0.0,14.3,2025-12-26T16:45:48.868139,[],San Miguel
85131,INTERVENCIÓN EN ORGANIZACIONES-S11,231,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,65.0,587,0,14.675,0.0,5.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,22.4,36,25.02777777777778,0.0,2025-07-16,44.86722222222222,0.0,100.0,0.0,14.2,2025-12-26T16:46:10.506421,[],San Miguel
84622,INTERV PSICOED CONTEX ESC A S-S01,231,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30,62.5,791,0,16.479166666666668,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,3,10,10.8,44,22.65909090909091,0.0,2025-07-16,44.15416666666666,0.0,100.0,0.0,14.1,2025-12-26T16:45:03.065703,[],San Miguel
85091,OPTATIVO DE ESPECIALIDAD IV-S03,231,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27,57.446808510638306,679,0,14.4468085106383,0.0,1.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.3,35,23.485714285714284,0.0,2025-12-13,43.56884686104544,0.0,100.0,0.0,14.0,2025-12-26T16:45:14.432027,[],San Miguel
85096,OPTATIVO DE ESPECIALIDAD IV-S01,231,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,59.57446808510638,480,0,10.212765957446807,0.0,2.0,0.0,2.0357142857142856,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,9,25.9,45,19.0,0.0,2025-12-13,43.158054711246194,0.0,100.0,0.0,14.0,2025-12-26T16:45:21.424692,[],San Miguel
80833,PROGRAMACIÓN Y CONTROL OBRAS-S02,230,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,1990,3,398.0,0.6,346.0,1.0,2.0,3.0,0.3,0.0,0.7,3,0,7,2,0,0.0,0.7,2,0,4,32.4,70,23.47142857142857,0.0428571428571428,2025-09-05,86.56666666666666,60.00000000000001,100.0,0.0,14.0,2025-12-26T16:44:22.283621,[],San Miguel
84915,CÁLCULO-S01,230,336,Segundo Semestre - 2025-Periodo Completo,12,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13,100.0,2930,0,225.3846153846154,0.0,124.0,0.0,2.0,0.0,0.3846153846153846,0.0,0.6153846153846154,5,0,8,1,1,20.0,0.5833333333333334,1,0,9,20.1,94,33.329787234042556,0.0212765957446808,2025-08-01,70.58119658119658,76.92307692307692,100.0,0.0,13.9,2025-12-26T16:44:32.152609,[],San Miguel
82298,TALL. INT. (EV. CICL) (A S)-T02,180,336,Segundo Semestre - 2025-Periodo Completo,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,100.0,661,6,110.16666666666669,1.0,79.5,1.0,2.0,2.25,0.4166666666666667,0.0,0.5833333333333334,5,0,7,2,0,0.0,0.5833333333333333,2,0,6,17.333333333333332,52,14.961538461538462,0.1153846153846153,2025-08-04,65.925,83.33333333333333,100.0,0.0,13.9,2025-12-26T16:40:39.918218,[],Temuco
82946,PSICOLOGÍA JURÍDICA-P07,247,336,Segundo Semestre - 2025-Periodo Completo,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,55.769230769230774,867,0,16.673076923076923,0.0,5.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,18.9,46,24.304347826086957,0.0,2025-07-16,41.92350427350427,0.0,100.0,0.0,13.8,2025-12-26T16:50:00.811087,[],Providencia
81540,ESTRUCTURA DE MADERA-T02,178,336,Segundo Semestre - 2025-Periodo Completo,36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,55.55555555555556,404,0,11.22222222222222,0.0,3.0,0.0,2.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,10,16.9,43,15.72093023255814,0.0,2025-12-15,42.04444444444445,0.0,100.0,0.0,13.8,2025-12-26T16:36:01.123978,[],Temuco
80794,OPTATIVO DE ESPECIALIDAD II-S02,230,336,Segundo Semestre - 2025-Periodo Completo,14,14,4,28.57142857142857,304.1675,408.335,100.0,916.67,100.0,0,4,0.0,14,100.0,3608,9,257.7142857142857,0.6428571428571429,216.5,0.5,2.0,3.0,0.3214285714285714,0.0,0.6785714285714286,9,0,19,2,1,6.0,0.6785714285714286,2,0,10,23.6,86,37.72093023255814,0.1162790697674418,2025-11-27,79.55238095238096,64.28571428571428,100.0,0.0,13.7,2025-12-26T16:43:56.507305,[],San Miguel
81629,INTERVENCIÓN INTEGRADA II -T13,179,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,513,10,102.6,2.0,89.0,2.0,2.0,2.0,0.9,0.0,0.1,9,0,1,2,0,0.0,0.1,0,0,5,22.6,46,11.456521739130435,0.1956521739130435,2025-11-18,63.46333333333333,83.33333333333334,100.0,0.0,13.7,2025-12-26T16:40:10.056569,[],Temuco
80815,PROY DE TÍT II (EV CICLO)(A S)-S01,230,336,Segundo Semestre - 2025-Periodo Completo,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,100.0,277,8,39.57142857142857,1.1428571428571428,27.0,1.0,2.142857142857143,2.6,0.3809523809523809,0.0,0.6190476190476191,8,0,13,3,1,0.0,0.5555555555555556,2,0,5,38.5,47,8.53191489361702,0.1063829787234042,2025-12-02,66.50238095238096,76.19047619047619,100.0,0.0,13.5,2025-12-26T16:44:14.753953,[],San Miguel
87443,SEM DE INV E INT (EV DE CICLO)-S05,229,336,Segundo Semestre - 2025-Periodo Completo,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,100.0,4751,13,593.875,1.625,404.0,2.0,2.0,2.3333333333333335,1.0,0.0,0.0,24,0,0,3,2,0.0,0.0,0,0,6,26.5,94,45.40425531914894,0.2978723404255319,2025-10-01,86.11111111111111,50.0,100.0,0.0,13.3,2025-12-26T16:43:54.006329,[],San Miguel
84928,MATERIALES DE CONSTRUCCIÓN-S01,230,336,Segundo Semestre - 2025-Periodo Completo,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,100.0,1780,9,161.8181818181818,0.8181818181818182,137.0,0.0,2.090909090909091,2.75,0.0909090909090909,0.2272727272727272,0.6818181818181818,2,5,15,2,0,0.0,0.6499999999999999,2,0,8,20.1,82,21.609756097560975,0.1219512195121951,2025-08-07,73.43181818181817,63.63636363636365,100.0,0.0,13.2,2025-12-26T16:44:36.651945,[],San Miguel
89462,SEMANA SMART-T02,178,336,Segundo Semestre - 2025-Periodo Completo,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17,44.73684210526316,311,0,8.18421052631579,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,16.3,18,27.0,0.0,2025-10-01,37.68011695906432,0.0,100.0,0.0,13.2,2025-12-26T16:39:16.346164,[],Temuco
80805,SEMINARIO DE GRADO-S01,230,336,Segundo Semestre - 2025-Periodo Completo,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,100.0,4103,35,455.8888888888889,3.888888888888889,606.0,4.0,2.0,2.25,1.0,0.0,0.0,22,0,0,3,1,0.0,0.0,0,0,8,23.125,87,38.60919540229885,0.3218390804597701,2025-10-29,83.21111111111111,50.0,100.0,0.0,13.1,2025-12-26T16:44:03.449363,[],San Miguel
86011,HERRAMIENTAS DIGITALES II-S01,230,336,Segundo Semestre - 2025-Periodo Completo,11,11,11,100.0,65.32363636363637,23.67325464431423,14.29,91.9,66.67,2,9,0.1818181818181818,10,90.9090909090909,2597,38,236.0909090909091,3.4545454545454546,265.0,2.0,2.0,2.1,0.3356782106782107,0.0,0.6643217893217893,31,0,56,16,3,5.666666666666667,0.3863636363636363,7,0,9,21.5,92,25.07608695652174,0.3260869565217391,2025-10-13,68.69848484848484,67.13564213564214,100.0,0.0,13.1,2025-12-26T16:44:51.793973,[],San Miguel
87269,LAB PROYECTUAL INTEGRADO III-T03,178,336,Segundo Semestre - 2025-Periodo Completo,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,100.0,1927,13,192.7,1.3,118.5,1.5,2.0,2.7142857142857144,0.2,0.1,0.7,8,4,28,4,1,0.0,0.7,4,0,8,28.4,60,27.383333333333333,0.15,2025-08-23,73.92071428571428,60.00000000000001,100.0,0.0,13.0,2025-12-26T16:39:12.241951,[],Temuco
87441,SEM DE INV E INT (EV DE CICLO)-S09,229,336,Segundo Semestre - 2025-Periodo Completo,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,100.0,3026,14,378.25,1.75,314.0,2.0,2.0,2.8,0.203125,0.0,0.796875,13,0,51,8,5,0.0,0.796875,8,0,6,34.5,66,35.46969696969697,0.2121212121212121,2025-11-13,83.9125,40.625,100.0,0.0,12.6,2025-12-26T16:43:53.601137,[],San Miguel
86320,HERRAMIENTAS DIGITALES I-S01,230,336,Segundo Semestre - 2025-Periodo Completo,13,13,13,100.0,82.34307692307692,20.876086951587848,14.29,94.29,87.14,1,12,0.0769230769230769,13,100.0,3299,55,253.76923076923077,4.230769230769231,238.0,4.0,2.0,2.5,1.0,0.0,0.0,36,0,0,6,3,5.833333333333333,0.0384615384615384,0,1,10,17.8,89,31.1123595505618,0.4719101123595505,2025-11-17,75.18846153846154,50.0,100.0,0.0,12.5,2025-12-26T16:44:53.591079,[],San Miguel
87439,SEM DE INV E INT (EV DE CICLO)-S07,229,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,70.0,1053,4,105.3,0.4,56.5,0.0,2.142857142857143,3.0,0.3,0.0,0.7,3,0,7,1,1,0.0,0.6666666666666666,1,0,3,95.22222222222224,18,56.833333333333336,0.2222222222222222,2025-10-22,65.62214285714286,60.00000000000001,100.0,0.0,12.4,2025-12-26T16:43:51.241517,[],San Miguel
82813,OPTATIVO DE ESPECIALIDAD IV-P03,247,336,Segundo Semestre - 2025-Periodo Completo,56,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16,28.57142857142857,211,0,3.767857142857143,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,38.4,46,18.97826086956522,0.0,2025-12-06,31.99722222222222,0.0,100.0,0.0,12.3,2025-12-26T16:49:23.690165,[],Providencia
80814,PROY DE TÍT II (EV CICLO)(A S)-S02,230,336,Segundo Semestre - 2025-Periodo Completo,6,6,6,100.0,86.07,3.157695362127264,80.71,89.29,85.71,0,6,0.0,6,100.0,537,3,89.5,0.5,95.5,0.5,2.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1,2,0,2,2,6.0,0.75,2,0,5,29.666666666666668,54,12.61111111111111,0.1111111111111111,2025-09-04,71.14166666666667,50.0,100.0,0.0,12.2,2025-12-26T16:44:12.506221,[],San Miguel
82933,OPTATIVO DE ESPECIALIDAD III-P03,247,336,Segundo Semestre - 2025-Periodo Completo,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,52.83018867924528,692,0,13.056603773584904,0.0,2.0,0.0,2.0357142857142856,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,39.6,46,20.869565217391305,0.0,2025-07-16,41.0995507637017,0.0,76.92307692307693,0.0,11.9,2025-12-26T16:49:59.933755,[],Providencia
80837,PROY DE TÍT II (EV CICLO)(A S)-S04,230,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,315,7,63.0,1.4,69.0,2.0,2.0,2.3333333333333335,1.0,0.0,0.0,6,0,0,3,0,0.0,0.0,0,0,5,26.6,33,12.757575757575758,0.1515151515151515,2025-09-01,64.2611111111111,50.0,100.0,0.0,11.7,2025-12-26T16:44:25.367168,[],San Miguel
86072,COMPOSICIÓN ESPACIAL II-T02,178,336,Segundo Semestre - 2025-Periodo Completo,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,80.0,180,1,18.0,0.1,16.0,0.0,2.0,3.0,1.0,0.0,0.0,1,0,0,12,0,0.0,0.0,0,0,4,34.4,22,12.636363636363637,0.0454545454545454,2025-12-04,62.56666666666666,50.0,100.0,0.0,11.6,2025-12-26T16:38:52.523119,[],Temuco
87267,CÁLCULO II-T01,180,336,Segundo Semestre - 2025-Periodo Completo,12,12,9,75.0,24.787777777777777,20.63403303875528,0.0,53.85,34.62,9,0,1.0,13,100.0,4267,19,328.2307692307692,1.4615384615384617,204.0,1.0,2.0,2.3333333333333335,0.1531135531135531,0.0,0.8468864468864469,28,0,155,23,5,16.88,0.5108695652173914,12,0,10,21.1,84,46.88095238095238,0.25,2025-11-24,77.52264957264957,30.622710622710628,100.0,0.0,11.5,2025-12-26T16:41:17.542940,[],Temuco
81577,INTERVENCIÓN INTEGRADA II -T19,179,336,Segundo Semestre - 2025-Periodo Completo,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,100.0,214,7,35.666666666666664,1.1666666666666667,22.0,1.0,2.0,2.1666666666666665,1.0,0.0,0.0,7,0,0,2,0,0.0,0.0,0,0,3,33.666666666666664,23,13.0,0.3043478260869565,2025-10-18,61.50555555555555,50.0,100.0,0.0,11.5,2025-12-26T16:39:30.039799,[],Temuco
81612,INTERVENCIÓN INTEGRADA II -T01,179,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,151,11,30.2,2.2,38.0,2.0,2.0,2.2,1.0,0.0,0.0,10,0,0,2,0,0.0,0.0,0,0,3,24.6,33,7.303030303030303,0.3333333333333333,2025-09-09,61.51,50.0,100.0,0.0,11.5,2025-12-26T16:39:58.822755,[],Temuco
87436,SEM DE INV E INT (EV DE CICLO)-S11,229,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,90.0,612,8,61.2,0.8,20.0,0.0,2.0,2.75,0.2,0.0,0.8,8,0,32,4,0,0.0,0.7777777777777778,4,0,3,42.666666666666664,28,23.75,0.2857142857142857,2025-10-25,65.14333333333333,39.99999999999999,100.0,0.0,11.1,2025-12-26T16:43:48.337181,[],San Miguel
82583,PRÁCT. INTERMEDIA (EV. CICLO)-P01,246,336,Segundo Semestre - 2025-Periodo Completo,5,5,1,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,100.0,383,2,63.833333333333336,0.3333333333333333,41.5,0.0,2.0,3.0,0.1666666666666666,0.0,0.8333333333333334,2,0,5,2,2,49.0,0.4,1,0,3,32.4,42,10.547619047619047,0.0476190476190476,2025-08-13,69.85833333333333,33.33333333333333,100.0,0.0,11.1,2025-12-26T16:48:44.207401,[],Providencia
81555,PLATAFORMAS DIGITALES-T01,178,336,Segundo Semestre - 2025-Periodo Completo,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17,100.0,4333,0,254.8823529411765,0.0,225.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,99,38.303030303030305,0.0101010101010101,2025-08-22,72.54771241830065,0.0,0.0,0.0,10.9,2025-12-26T16:36:28.631318,['recent_students'],Temuco
82315,PROGRAMACIÓN Y CONTROL OBRAS-T01,180,336,Segundo Semestre - 2025-Periodo Completo,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14,100.0,6182,1,441.57142857142856,0.0714285714285714,336.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,10,18.1,100,48.89,0.01,2025-11-29,88.7452380952381,0.0,100.0,0.0,10.4,2025-12-26T16:40:48.383341,[],Temuco
82306,TALL. INT. (EV. CICL) (A S)-T01,180,336,Segundo Semestre - 2025-Periodo Completo,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12,100.0,975,4,81.25,0.3333333333333333,50.5,0.0,2.0,3.0,0.1111111111111111,0.0,0.8888888888888888,4,0,32,3,0,0.0,0.8787878787878788,3,2,10,19.1,68,14.514705882352942,0.0588235294117647,2025-12-09,70.72916666666666,22.22222222222223,100.0,0.0,10.4,2025-12-26T16:40:45.281606,[],Temuco
82299,ADM. Y GEST. DE EMPRESAS-T01,180,336,Segundo Semestre - 2025-Periodo Completo,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,100.0,6945,0,694.5,0.0,702.5,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,20.3,94,61.47872340425532,0.0,2025-09-02,88.88888888888889,0.0,100.0,0.0,10.4,2025-12-26T16:40:42.562521,[],Temuco
82707,ESPECIALIDAD II-P01,251,336,Segundo Semestre - 2025-Periodo Completo,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13,100.0,5353,2,411.7692307692308,0.1538461538461538,372.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,17.6,116,37.37931034482759,0.0517241379310344,2025-11-27,87.2551282051282,0.0,100.0,0.0,10.3,2025-12-26T16:50:40.371715,[],Providencia
84914,FÍSICA II-S01,230,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,100.0,4068,0,452.0,0.0,351.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,8,29.666666666666668,89,36.12359550561798,0.0,2025-10-17,85.68888888888888,0.0,100.0,0.0,10.2,2025-12-26T16:44:31.241640,[],San Miguel
84932,QUÍ Y FISICA DE LOS MATERIALES-S01,230,336,Segundo Semestre - 2025-Periodo Completo,12,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12,100.0,4720,1,393.3333333333333,0.0833333333333333,322.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,8,22.4,87,44.87356321839081,0.0229885057471264,2025-11-20,86.33333333333333,0.0,100.0,0.0,10.2,2025-12-26T16:44:37.519157,[],San Miguel
84927,ADMINISTRACIÓN DE PROYECTOS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,100.0,3509,5,350.9,0.5,304.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,7,28.333333333333332,74,46.36486486486486,0.0945945945945946,2025-10-15,84.21166666666666,0.0,100.0,0.0,10.1,2025-12-26T16:44:36.602653,[],San Miguel
85386,MATERIALES DE CONSTRUCCIÓN-T01,180,336,Segundo Semestre - 2025-Periodo Completo,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,100.0,3266,2,296.90909090909093,0.1818181818181818,205.0,0.0,2.090909090909091,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,7,26.0,77,36.84415584415584,0.0389610389610389,2025-09-02,82.26969696969697,0.0,100.0,0.0,9.9,2025-12-26T16:40:57.900598,[],Temuco
85390,ADMINISTRACIÓN DE PROYECTOS-T01,180,336,Segundo Semestre - 2025-Periodo Completo,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14,100.0,3381,4,241.5,0.2857142857142857,109.5,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,1,10,20.3,99,28.1010101010101,0.0606060606060606,2025-09-09,78.74166666666666,0.0,100.0,0.0,9.7,2025-12-26T16:41:01.410480,[],Temuco
82278,CIENC DE LOS MAT DE CONSTR-T01,180,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,100.0,1275,1,255.0,0.2,233.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,3,27.4,56,18.642857142857142,0.0178571428571428,2025-08-31,79.41666666666666,0.0,100.0,0.0,9.7,2025-12-26T16:40:27.602777,[],Temuco
